review_id,flight_id,route_id,review_date,nps_score,sentiment,review_text,language,source
REV000668,FLT00189,R009,2025-01-12,1,negative,Wi-Fi annoncé mais inopérant pendant tout le vol. Décevant. Problème récurrent : retards liés aux créneaux horaires à Paris CDG.,fr,TripAdvisor
REV000669,FLT00189,R009,2025-01-12,0,negative,Terrible experience at check-in. Long queues and unhelpful staff. Recurring issue: Paris CDG slot delays affecting connections.,en,Web
REV000670,FLT00190,R010,2025-01-12,8,neutral,"Vol sans surprise, ni bonne ni mauvaise. Je referai si nécessaire.",fr,App
REV000671,FLT00190,R010,2025-01-12,9,positive,Le rapport qualité-prix sur cette destination est imbattable. Continuez ainsi.,fr,Web
REV000672,FLT00191,R011,2025-01-12,2,negative,"Cancelled with only 2 hours notice. No rebooking offered, no hotel. Recurring issue: lack of consistent eastward African connections.",en,Web
REV000673,FLT00192,R012,2025-01-12,9,positive,"Vol agréable, divertissement à bord varié. On se sent vraiment bien traité.",fr,App
REV000674,FLT00193,R001,2025-01-13,5,neutral,Service standard pour le prix payé. Pas de quoi se plaindre.,fr,App
REV000675,FLT00193,R001,2025-01-13,8,positive,"Service impeccable, départ à l'heure. Bravo à l'équipage d'Air Côte d'Ivoire.",fr,App
REV000676,FLT00193,R001,2025-01-13,9,positive,"Vol agréable, divertissement à bord varié. On se sent vraiment bien traité.",fr,Web
REV000677,FLT00193,R001,2025-01-13,10,positive,"Embarquement fluide, équipage souriant, vol parfait du début à la fin.",fr,TripAdvisor
REV000678,FLT00194,R002,2025-01-13,8,positive,"Repas africain délicieux à bord, vraie touche locale appréciable.",fr,App
REV000679,FLT00195,R003,2025-01-13,7,neutral,Embarquement un peu long mais le vol s'est bien déroulé ensuite.,fr,TripAdvisor
REV000680,FLT00195,R003,2025-01-13,10,positive,Excellente compagnie. Les hôtesses étaient attentionnées et le pilote très rassurant.,fr,App
REV000681,FLT00195,R003,2025-01-13,8,positive,"Clean aircraft, friendly staff. Will definitely book again.",en,Web
REV000682,FLT00195,R003,2025-01-13,6,neutral,The flight was okay. Nothing special but nothing bad either.,en,Web
REV000683,FLT00196,R004,2025-01-13,8,neutral,Embarquement un peu long mais le vol s'est bien déroulé ensuite.,fr,Email Survey
REV000684,FLT00196,R004,2025-01-13,8,neutral,"Avion propre, équipage poli sans plus. Vol sans incident.",fr,Web
REV000685,FLT00196,R004,2025-01-13,8,positive,"Le nouveau A330 est superbe, sièges confortables même en éco.",fr,TripAdvisor
REV000686,FLT00196,R004,2025-01-13,9,positive,Business cabin on the A330 is excellent value compared to competitors.,en,Web
REV000687,FLT00196,R004,2025-01-13,10,positive,"Surclassement gratuit en Business, expérience inoubliable. Merci ACI !",fr,Email Survey
REV000688,FLT00197,R004,2025-01-13,8,neutral,Entertainment options limited on this aircraft type. Otherwise acceptable.,en,Web
REV000689,FLT00198,R005,2025-01-13,2,negative,"Embarquement chaotique, file d'attente interminable au comptoir. Problème récurrent : bagages fréquemment perdus sur la liaison Dakar.",fr,Web
REV000690,FLT00198,R005,2025-01-13,10,positive,"Great connection between ABJ and CDG, comparable to European carriers.",en,Email Survey
REV000691,FLT00198,R005,2025-01-13,9,positive,Excellente compagnie. Les hôtesses étaient attentionnées et le pilote très rassurant.,fr,TripAdvisor
REV000692,FLT00198,R005,2025-01-13,2,negative,Réclamation pour bagage abîmé ignorée depuis 3 semaines. Problème récurrent : bagages fréquemment perdus sur la liaison Dakar.,fr,Web
REV000693,FLT00198,R005,2025-01-13,7,neutral,Embarquement un peu long mais le vol s'est bien déroulé ensuite.,fr,Web
REV000694,FLT00199,R005,2025-01-13,8,positive,"Repas africain délicieux à bord, vraie touche locale appréciable.",fr,Email Survey
REV000695,FLT00199,R005,2025-01-13,8,neutral,The flight was okay. Nothing special but nothing bad either.,en,Web
REV000696,FLT00199,R005,2025-01-13,8,positive,"Vol agréable, divertissement à bord varié. On se sent vraiment bien traité.",fr,Email Survey
REV000697,FLT00200,R006,2025-01-13,5,neutral,Entertainment options limited on this aircraft type. Otherwise acceptable.,en,Email Survey
REV000698,FLT00200,R006,2025-01-13,9,positive,"Très bon vol, siège confortable et repas savoureux. Recommandé sans hésiter.",fr,Email Survey
REV000699,FLT00200,R006,2025-01-13,5,negative,"Compensation claim filed two months ago, still no response. Recurring issue: Lagos congestion, schedule slots routinely missed.",en,Email Survey
REV000700,FLT00200,R006,2025-01-13,7,neutral,Service standard pour le prix payé. Pas de quoi se plaindre.,fr,App
REV000701,FLT00201,R006,2025-01-13,4,negative,"Compensation claim filed two months ago, still no response. Recurring issue: Lagos congestion, schedule slots routinely missed.",en,TripAdvisor
REV000702,FLT00201,R006,2025-01-13,9,positive,Excellente compagnie. Les hôtesses étaient attentionnées et le pilote très rassurant.,fr,TripAdvisor
REV000703,FLT00201,R006,2025-01-13,5,negative,"Personnel à bord peu aimable, on a l'impression de déranger. Problème récurrent : encombrement chronique à Lagos, créneaux non respectés.",fr,Web
REV000704,FLT00201,R006,2025-01-13,5,neutral,Entertainment options limited on this aircraft type. Otherwise acceptable.,en,TripAdvisor
REV000705,FLT00201,R006,2025-01-13,10,positive,Excellent flight from check-in to landing. Staff were very helpful and friendly.,en,Email Survey
REV000706,FLT00201,R006,2025-01-13,5,neutral,Climatisation un peu froide mais des couvertures étaient disponibles.,fr,TripAdvisor
REV000707,FLT00202,R007,2025-01-13,10,positive,"Voyage en famille parfaitement géré, attention particulière aux enfants.",fr,TripAdvisor
REV000708,FLT00203,R008,2025-01-13,10,positive,"Repas africain délicieux à bord, vraie touche locale appréciable.",fr,TripAdvisor
REV000709,FLT00203,R008,2025-01-13,3,negative,"Avion vieillissant, climatisation défaillante, sièges abîmés. Problème récurrent : annulations répétées sur la ligne Ouagadougou.",fr,Email Survey
REV000710,FLT00203,R008,2025-01-13,3,negative,"Embarquement chaotique, file d'attente interminable au comptoir. Problème récurrent : annulations répétées sur la ligne Ouagadougou.",fr,App
REV000711,FLT00203,R008,2025-01-13,9,positive,"Great connection between ABJ and CDG, comparable to European carriers.",en,Email Survey
REV000712,FLT00203,R008,2025-01-13,8,positive,The cabin crew was outstanding. Very attentive and professional.,en,TripAdvisor
REV000713,FLT00203,R008,2025-01-13,10,positive,"Surclassement gratuit en Business, expérience inoubliable. Merci ACI !",fr,Email Survey
REV000714,FLT00204,R009,2025-01-13,2,negative,Aucune assistance pour ma correspondance ratée à cause du retard. Problème récurrent : retards liés aux créneaux horaires à Paris CDG.,fr,TripAdvisor
REV000715,FLT00204,R009,2025-01-13,5,negative,Lost my baggage and still waiting for it. Unacceptable service.,en,Web
REV000716,FLT00205,R009,2025-01-13,5,neutral,"Personnel correct, divertissement limité. Acceptable pour la durée.",fr,TripAdvisor
REV000717,FLT00205,R009,2025-01-13,9,positive,Booked through the app and everything worked seamlessly.,en,App
REV000718,FLT00205,R009,2025-01-13,8,neutral,"Vol sans surprise, ni bonne ni mauvaise. Je referai si nécessaire.",fr,App
REV000719,FLT00205,R009,2025-01-13,5,neutral,"Avion propre, équipage poli sans plus. Vol sans incident.",fr,Web
REV000720,FLT00205,R009,2025-01-13,8,positive,"Le nouveau A330 est superbe, sièges confortables même en éco.",fr,TripAdvisor
REV000721,FLT00205,R009,2025-01-13,10,positive,"Vol matinal très ponctuel, idéal pour les voyages d'affaires.",fr,App
REV000722,FLT00206,R010,2025-01-13,8,positive,"Smooth flight, great food options. The lounge access in Abidjan was a nice touch.",en,Web
REV000723,FLT00206,R010,2025-01-13,9,positive,"Vol matinal très ponctuel, idéal pour les voyages d'affaires.",fr,Web
REV000724,FLT00206,R010,2025-01-13,6,neutral,"Avion propre, équipage poli sans plus. Vol sans incident.",fr,Web
REV000725,FLT00206,R010,2025-01-13,6,negative,"Embarquement chaotique, file d'attente interminable au comptoir.",fr,Web
REV000726,FLT00207,R011,2025-01-13,10,positive,"Smooth flight, great food options. The lounge access in Abidjan was a nice touch.",en,TripAdvisor
REV000727,FLT00207,R011,2025-01-13,6,neutral,Food could be better. Flight was on time though.,en,Email Survey
REV000728,FLT00207,R011,2025-01-13,4,negative,Frequent flyer points still not credited after multiple complaints. Recurring issue: lack of consistent eastward African connections.,en,Email Survey
REV000729,FLT00208,R012,2025-01-13,7,neutral,Service standard pour le prix payé. Pas de quoi se plaindre.,fr,TripAdvisor
REV000730,FLT00208,R012,2025-01-13,4,negative,Réclamation pour bagage abîmé ignorée depuis 3 semaines.,fr,Email Survey
REV000731,FLT00208,R012,2025-01-13,10,positive,"Surclassement gratuit en Business, expérience inoubliable. Merci ACI !",fr,TripAdvisor
REV000732,FLT00208,R012,2025-01-13,8,positive,Loved the African hospitality on board. Felt welcomed throughout.,en,TripAdvisor
REV000733,FLT00208,R012,2025-01-13,2,negative,Réclamation pour bagage abîmé ignorée depuis 3 semaines.,fr,App
REV000734,FLT00209,R001,2025-01-14,8,positive,Excellente compagnie. Les hôtesses étaient attentionnées et le pilote très rassurant.,fr,App
REV000735,FLT00209,R001,2025-01-14,9,positive,Business cabin on the A330 is excellent value compared to competitors.,en,App
REV000736,FLT00209,R001,2025-01-14,6,neutral,Decent flight overall. The check-in process was a little slow.,en,Web
REV000737,FLT00210,R002,2025-01-14,7,neutral,"Le check-in en ligne fonctionne bien, l'embarquement aussi.",fr,App
REV000738,FLT00210,R002,2025-01-14,6,negative,"Comparé à Ethiopian ou Air France, le niveau de service n'y est pas. Problème récurrent : siège inconfortable sur l'ATR pour cette durée de vol.",fr,App
REV000739,FLT00210,R002,2025-01-14,8,positive,Excellente compagnie. Les hôtesses étaient attentionnées et le pilote très rassurant.,fr,Email Survey
REV000740,FLT00210,R002,2025-01-14,6,neutral,Decent flight overall. The check-in process was a little slow.,en,TripAdvisor
REV000741,FLT00210,R002,2025-01-14,4,negative,"Encore un retard sur cette ligne, ça devient systématique. Problème récurrent : siège inconfortable sur l'ATR pour cette durée de vol.",fr,Email Survey
REV000742,FLT00210,R002,2025-01-14,3,negative,"Compensation claim filed two months ago, still no response. Recurring issue: uncomfortable ATR seat for this flight length.",en,Email Survey
REV000743,FLT00211,R003,2025-01-14,8,neutral,"Personnel correct, divertissement limité. Acceptable pour la durée.",fr,App
REV000744,FLT00211,R003,2025-01-14,7,neutral,Départ légèrement en retard mais arrivée à l'heure. Acceptable.,fr,Email Survey
REV000745,FLT00212,R004,2025-01-14,8,positive,"Service impeccable, départ à l'heure. Bravo à l'équipage d'Air Côte d'Ivoire.",fr,Email Survey
REV000746,FLT00212,R004,2025-01-14,8,positive,"Repas africain délicieux à bord, vraie touche locale appréciable.",fr,TripAdvisor
REV000747,FLT00212,R004,2025-01-14,9,positive,Premium economy seat was worth every dollar on the long-haul.,en,Email Survey
REV000748,FLT00212,R004,2025-01-14,8,neutral,"Vol correct, rien d'exceptionnel. Le service est moyen.",fr,Web
REV000749,FLT00213,R004,2025-01-14,8,positive,Surprised by the quality on this regional flight. Pleasant experience overall.,en,TripAdvisor
REV000750,FLT00213,R004,2025-01-14,4,negative,"Personnel à bord peu aimable, on a l'impression de déranger.",fr,Email Survey
REV000751,FLT00213,R004,2025-01-14,7,neutral,"Personnel correct, divertissement limité. Acceptable pour la durée.",fr,App
REV000752,FLT00213,R004,2025-01-14,5,negative,Flight delayed 3 hours. No communication from staff. Very frustrated.,en,Web
REV000753,FLT00214,R005,2025-01-14,8,positive,"Le nouveau A330 est superbe, sièges confortables même en éco.",fr,TripAdvisor
REV000754,FLT00214,R005,2025-01-14,9,positive,Surprised by the quality on this regional flight. Pleasant experience overall.,en,Email Survey
REV000755,FLT00214,R005,2025-01-14,8,positive,"Embarquement fluide, équipage souriant, vol parfait du début à la fin.",fr,Web
REV000756,FLT00214,R005,2025-01-14,10,positive,Le rapport qualité-prix sur cette destination est imbattable. Continuez ainsi.,fr,App
REV000757,FLT00214,R005,2025-01-14,3,negative,Inflight Wi-Fi did not work despite being charged for it.,en,Web
REV000758,FLT00215,R005,2025-01-14,8,positive,"Très bon vol, siège confortable et repas savoureux. Recommandé sans hésiter.",fr,Email Survey
REV000759,FLT00215,R005,2025-01-14,9,positive,"Voyage en famille parfaitement géré, attention particulière aux enfants.",fr,TripAdvisor
REV000760,FLT00216,R006,2025-01-14,5,negative,"Comparé à Ethiopian ou Air France, le niveau de service n'y est pas.",fr,Web
REV000761,FLT00216,R006,2025-01-14,9,positive,"Vol matinal très ponctuel, idéal pour les voyages d'affaires.",fr,Web
REV000762,FLT00216,R006,2025-01-14,9,positive,"Le nouveau A330 est superbe, sièges confortables même en éco.",fr,TripAdvisor
REV000763,FLT00216,R006,2025-01-14,2,negative,"Wi-Fi annoncé mais inopérant pendant tout le vol. Décevant. Problème récurrent : encombrement chronique à Lagos, créneaux non respectés.",fr,Email Survey
REV000764,FLT00216,R006,2025-01-14,5,neutral,Decent flight overall. The check-in process was a little slow.,en,Email Survey
REV000765,FLT00216,R006,2025-01-14,9,positive,Excellent flight from check-in to landing. Staff were very helpful and friendly.,en,Web
REV000766,FLT00217,R006,2025-01-14,10,positive,Booked through the app and everything worked seamlessly.,en,Email Survey
REV000767,FLT00217,R006,2025-01-14,8,neutral,Standard regional service. Aircraft was clean enough.,en,App
REV000768,FLT00217,R006,2025-01-14,10,positive,Le rapport qualité-prix sur cette destination est imbattable. Continuez ainsi.,fr,TripAdvisor
REV000769,FLT00217,R006,2025-01-14,5,negative,Cabin was overheated for the entire flight. No working AC.,en,TripAdvisor
REV000770,FLT00218,R007,2025-01-14,8,neutral,"Vol correct, rien d'exceptionnel. Le service est moyen.",fr,App
REV000771,FLT00218,R007,2025-01-14,10,positive,"Surclassement gratuit en Business, expérience inoubliable. Merci ACI !",fr,TripAdvisor
REV000772,FLT00219,R008,2025-01-14,10,positive,"Service impeccable, départ à l'heure. Bravo à l'équipage d'Air Côte d'Ivoire.",fr,Web
REV000773,FLT00219,R008,2025-01-14,6,neutral,Food could be better. Flight was on time though.,en,Web
REV000774,FLT00219,R008,2025-01-14,8,neutral,Repas basique mais consommable. Le siège était convenable.,fr,Web
REV000775,FLT00220,R009,2025-01-14,7,neutral,"Vol correct, rien d'exceptionnel. Le service est moyen.",fr,Email Survey
REV000776,FLT00220,R009,2025-01-14,10,positive,Booked through the app and everything worked seamlessly.,en,Web
REV000777,FLT00220,R009,2025-01-14,9,positive,Booked through the app and everything worked seamlessly.,en,Email Survey
REV000778,FLT00220,R009,2025-01-14,9,positive,"Surclassement gratuit en Business, expérience inoubliable. Merci ACI !",fr,Web
REV000779,FLT00220,R009,2025-01-14,4,negative,"Personnel à bord peu aimable, on a l'impression de déranger.",fr,App
REV000780,FLT00221,R009,2025-01-14,9,positive,"Le nouveau A330 est superbe, sièges confortables même en éco.",fr,TripAdvisor
REV000781,FLT00221,R009,2025-01-14,5,neutral,Boarding took longer than expected but the flight itself was fine.,en,App
REV000782,FLT00222,R010,2025-01-14,10,positive,"Le nouveau A330 est superbe, sièges confortables même en éco.",fr,Web
